synthetic_time,dwelling_01,dwelling_02,dwelling_03,dwelling_04,dwelling_05,dwelling_06,dwelling_07,dwelling_08,dwelling_09,dwelling_10,dwelling_11,dwelling_12,dwelling_13,dwelling_14,dwelling_15
2000-01-01 02:30:00,0.4290644051525935,0.4593351869956622,0.3484267754162263,0.0,0.18908270129965923,0.3105569128360528,0.18136073385565565,0.17510020360474618,0.1928309424302578,0.25876736097734926,0.5336595877086338,0.2796041487261607,0.1854080787455538,0.3915137281298858,0.5678142560485453
2000-01-01 02:45:00,0.32665342088814303,0.6840246005561954,0.08523078548280988,0.0,0.1910980372663307,0.17051012416345313,0.37230278291719465,0.20359331238236186,0.11508530812008047,0.2788016505898749,0.5275491355689714,0.14258427204675533,0.10656439007860766,0.30061709545650445,0.2897477790250898
2000-01-01 03:00:00,0.34127360089760955,0.5791399073846228,0.07454715998287831,0.04999986322577116,0.19127410656906502,0.1578209459565266,0.23904454265146005,0.14486459933025267,0.16207768671290643,0.2851827018786186,0.5938641011349755,0.24271894558413817,0.14703262198518938,0.6208329921501979,0.11117929315836088
2000-01-01 03:15:00,0.3592393182514696,0.5797415046468215,0.12425193028224638,0.5609962358556083,0.08690746240115423,0.302253848006407,0.13191147998053698,0.28302503350926467,0.17076106141019115,0.649481727875673,0.5297835974221385,0.2088568232563353,0.40741631420087027,0.3414596415492628,0.27756622640067996
2000-01-01 03:30:00,0.38235013274123747,0.3311106479002877,0.43507061232431965,0.47552373121942226,0.1073379153605594,0.12135163959087944,0.14679914309743697,0.12316352417216835,0.11884520240790157,0.4462276561885177,0.40554436774844127,0.2913934059616404,0.19764387035761388,0.06707089114838091,0.29900809223828784
2000-01-01 03:45:00,0.25284756170647393,0.758717432962457,0.28831033928969385,0.2287200253629223,0.09925515066940781,0.18096200067014853,0.2053321957807126,0.06145899220198438,0.12836535838824345,0.2403999546034789,0.40406167502105605,0.1654934544660137,0.07352459733012354,0.10324211978282316,0.5142076498113411
2000-01-01 04:00:00,0.2746742748435308,0.4184982739892518,0.16443076018163105,0.3857186329826337,0.0817040735259723,0.3909693402606639,0.25947065190508556,0.13000738720929295,0.22107319925528657,0.3050139875465025,0.2833575633147496,0.138623607116413,0.2552769894929341,0.056051447545961613,0.3886691367303168
2000-01-01 04:15:00,0.2911678175916081,0.33033151286170925,0.35636861598984804,0.4796994985582057,0.13039675375894505,0.19934310366617428,0.14924436758537968,0.08289800788446194,0.19784948140547198,0.23675591591056838,0.2849456753721837,0.0,0.2526298508978543,0.20085899263023652,0.3062580036022066
2000-01-01 04:30:00,0.32555633838295284,0.38241074595803376,0.3137639210095287,0.6220335641788903,0.22898967589453825,0.2416424484685567,0.09623086863800032,0.10630938318333744,0.21513561156587369,0.44273225800813143,0.3717741587139357,0.2514921693770372,0.37578682440123734,0.24318152335054485,0.15609679395322718
2000-01-01 04:45:00,0.24778049866549348,0.1816964632831446,0.44778877651791654,0.47952463235052134,0.2569538905174559,0.336705311416154,0.10124271296257464,0.07761269065530602,0.3639181964399267,0.24395558054787736,0.3076728651808368,0.3261573325527335,0.24531899419131015,0.3247325769195108,0.3630378536815503
2000-01-01 05:00:00,0.03399994353366065,0.2988191681338612,0.42802219893863225,0.47176582015246443,0.21311277599003575,0.2614994669502657,0.3423593127682914,0.06307918434892876,0.19995208740217313,0.2634168420944698,0.2565669754835367,0.15437203712278644,0.22381076184993354,0.20736193177102608,0.3745552364470267
2000-01-01 05:15:00,0.06461802579614623,0.2394236537964634,0.253566217163243,0.30119470296923423,0.21874082596141872,0.37332079679273283,0.348695964712926,0.05252787219004525,0.3398391247918076,0.2116753945385601,0.3370767468331316,0.22572330510672295,0.07687043856813171,0.4120147270407058,0.014393632404624629
2000-01-01 05:30:00,0.19332628631151233,0.07697501599125936,0.0,0.47523584281406667,0.1681644729783373,0.4987449515767409,0.1374176557585694,0.30806482740578556,0.2452735344660565,0.4284434872272202,0.17086108001284106,0.28737225109157394,0.2896636718535057,0.497453936218903,0.13091773756236524
2000-01-01 05:45:00,0.31297836369102316,0.027670311073953208,0.3291587847261114,0.5188215836521843,0.5826855378062727,0.40358883125939243,0.09041678160997346,0.2725517887407096,0.2493907829309587,0.4686831334587219,0.1394789606227885,0.3216458249615839,0.3359350496062282,0.2077358319404603,0.11141874544043612
2000-01-01 06:00:00,1.6989788170777773,0.31885194413986195,0.4089050717378136,0.24486408001334897,1.3727991510274484,0.4001659700714858,0.07561178346258735,0.10227992508811987,0.36398377321206066,0.36097145497790756,0.17366707735802972,1.8341254188619498,0.16780672870003885,0.08711095908989239,0.2187715357438829
2000-01-01 06:15:00,2.7741961178893515,0.21862864955312766,0.1876130739055707,0.3599718449464425,2.9832864588653174,0.49910834487837735,0.15842294312255387,0.09237631566193719,0.35591289138934046,0.32914754623276227,0.20576183339434406,3.003131486930614,0.15183289318685583,0.08977009716885873,1.9264190657471953
2000-01-01 06:30:00,2.597718376040181,0.025394063682394663,0.15432099141170613,0.225712749881094,2.052463446150711,0.39418478975442817,1.2139182458677034,0.13951571721543649,0.32199551639368573,0.37467093384401906,1.8088167517627936,2.8545405923954723,0.19446250816437216,0.14670551428504336,3.0890223578893257
2000-01-01 06:45:00,2.2368161219448472,0.0,0.2094626164336709,0.41124506130114086,1.9981418782692966,0.3429446428611035,2.029801391693661,0.1873560220015401,0.3867065076880224,0.4062020634783444,2.430209053532369,2.5820257424610404,0.31103400322203467,1.943105249143593,2.9171597801633156
2000-01-01 07:00:00,2.083724717774202,0.0,0.32623609395596126,2.9115336622912262,2.0367071642704024,0.32310978361447895,1.9413886772632796,1.3738184073956339,0.5535384914478314,2.038615249461648,3.1716704150811146,2.5526034325834384,1.6771150867552664,3.256799592534648,2.53322100558827
2000-01-01 07:15:00,1.6235654421366523,0.1723129629164325,2.1082720594624353,4.678660806722655,1.6664701035927545,1.2707429078196955,1.7012368853865936,2.2606678414750347,1.9675953888750541,3.2928543354786948,1.6834750683652628,1.813360418070045,2.6714079563729602,3.0320158889079236,2.585837043057348
2000-01-01 07:30:00,1.541286806624262,2.3645229817672444,3.326694532160063,4.223381710566652,1.0535265732129646,1.4483970770327237,1.6645941884609687,2.0141856359715007,1.554303194513002,3.1436056080552417,3.062176937619964,1.8496691378217704,2.4637915461985047,2.613496090950231,1.8191015355048417
2000-01-01 07:45:00,1.7136393938487837,3.8500083750087795,3.0942364721776965,3.702071256340454,2.3961257354477437,0.9426532323102252,1.2705832335735425,1.7963339970243077,1.7549062041691639,2.7109440203225015,5.015418483764877,1.9755497999047384,2.1382244136492585,2.5739568880693597,1.9352596830319733
2000-01-01 08:00:00,1.6049955561554834,3.570569911460416,2.69885227256079,3.523956890393432,1.1689133010609079,0.262277168747902,1.2278785777524577,1.6935353605756547,1.5804778849229648,2.645231025674141,4.722491159244552,1.8670303596684898,2.011771935925088,1.8236731953762002,1.9909691686416422
2000-01-01 08:15:00,1.3151394936916816,3.0552677879060677,2.616205513609528,2.6409246882514155,1.040393140719757,0.7357478073257089,1.323917274255473,1.2709632624322451,1.5534963812760192,2.0222575913561043,5.015803729462485,1.4243820192536902,1.535433813147155,1.8287728786319637,1.7785458705611177
2000-01-01 08:30:00,1.2871008144910459,3.011969096971588,1.9774602588763854,2.6264453085852932,0.2479134991467698,1.3649338279322838,1.263448276645914,1.2676670756222157,1.4591405015787648,2.020055254590793,3.34741802609845,1.1832417229048802,1.4771480686557819,1.9626791977246187,1.412480419182949
2000-01-01 08:45:00,1.3556704633414882,2.1687737965574168,1.8373112314945967,2.842257883691908,0.24159169838778474,1.6290812070931495,0.9996001416358145,1.391253711574548,1.8631980386496398,2.099549624396215,3.929526731280598,1.3906618994196838,1.7186144930082634,1.7073778557163075,1.2597578851098905
2000-01-01 09:00:00,1.4359696209816464,2.0807070283614664,1.8712011222157738,2.7585156248373464,1.6807098227680068,1.8972155801146409,0.831112915431385,1.2642097472674587,1.3395538291034388,1.9745908096518545,3.791588035478956,1.392409414167121,1.6270327676303518,1.3448080815446706,1.5606007306890919
2000-01-01 09:15:00,1.245458537843959,2.250831537116728,1.8873841364341808,2.2871182613734096,0.2689981671526762,4.01802355244821,0.9156953623751741,1.0332891342736696,1.258903107909996,1.7512210834693969,1.9447060395578635,1.3150062696211455,1.3594451572982633,1.2877716787948108,1.6191976428210546
2000-01-01 09:30:00,1.2414538626504412,2.2915459433663234,1.530854347663358,2.0083400668643714,0.1414305221139029,3.1495312640690707,1.007959524356149,0.8650087150557036,1.3400507250395357,1.4863577247492614,4.982654087019227,1.2556862661529562,1.181848051245182,1.4600373201453545,1.5114840884507654
2000-01-01 09:45:00,0.2716191808201796,1.8894645592542096,1.364933942848407,2.144279660531267,0.21559568289415587,2.6538787802894688,0.9098351462261525,0.9946235925938306,1.4934821396270543,1.5606463402888244,2.5896663781610476,0.35431081226525424,1.2136075187101258,1.4980214282938302,1.4561640594062637
2000-01-01 10:00:00,0.3955403966353157,1.5987789733625928,1.464603410047613,2.173586155033525,0.22834079386974643,2.683823205279476,0.8601113673671402,1.0529518727213811,1.2863306674352426,1.6346083715690343,2.0431130609262405,0.37269546054148334,1.2831611110065484,1.3774725408804203,0.38279595856720794
2000-01-01 10:15:00,0.3516463176380928,1.7070001891834279,1.4978880485133594,2.0461744968393383,0.16566767801065266,2.370637857678676,0.22688168026697286,0.9364077353733893,1.3440020376382131,1.4994875805708308,2.0176111142920203,0.32555920542672884,1.1492741252001952,1.2714526910532993,0.34247946707558485
2000-01-01 10:30:00,0.35994851914782555,1.7729983642527696,1.3916176266434013,2.052397019738523,0.2318659482997102,2.187692205135883,0.24498682067437538,0.938255917723142,1.3714142568351277,1.4921331663632629,2.0706197354459257,0.22166339629025958,1.0697493121858566,0.19016244776012942,0.2969498569779766
2000-01-01 10:45:00,0.2786323563137035,1.590438440578592,1.3895471434080515,0.5161471210408346,0.25644869984265944,2.136545219167449,0.23646988801868868,0.18752730174826926,1.1981193084584238,0.4285311279709363,2.047634702390041,0.23363638196909584,0.35127922343907475,0.28460481733503296,0.3369603510614515
2000-01-01 11:00:00,0.36229929848666614,1.4631649885036828,0.3231004146093265,0.594900651945953,0.2883752931779932,1.3601358569849797,0.1649425661881417,0.2441534568974738,1.2027059922941672,0.4161812867460709,2.1531597951259203,0.3055512412750522,0.44856483688680376,0.12082539762562383,0.24214576187186554
2000-01-01 11:15:00,0.5254963055031455,0.223967768513153,0.27102400632038304,0.5004547430122055,0.3281519541138753,1.1873468152827782,0.10371455698423526,0.23716966392182853,1.1823177723874585,0.27973808301866,2.368976214807995,0.438322644347057,0.35521642362903283,0.0,0.3548265788509064
2000-01-01 11:30:00,0.33974458599682456,0.16532145399708348,0.23411533719234176,0.42560678394365126,0.15155641996827227,0.3539482820156962,0.16028165090330887,0.1568556760150071,1.267838598764331,0.17368837052312158,1.0892281950578804,0.20980270717889965,0.255282896881927,0.0,0.5156237244681217
2000-01-01 11:45:00,0.5179530348848841,0.14655932490736895,0.07306638919010106,0.10487698474623398,0.25422747742996826,0.3317465024632917,0.31836968300264573,0.13567879121186574,1.128898735486468,0.18579166610724224,0.55763649190232,0.41431323169178214,0.2823994784099617,0.13758486234504702,0.17120252601260977
2000-01-01 12:00:00,0.46759745030624345,0.0,0.0,0.21355273488104462,0.2660075961983852,0.4910962457145401,0.09919806440522635,0.21630854740351657,1.1112882016529957,0.3808120320175107,0.9258425301206812,0.3701122730663138,0.3239028320609465,0.4045815303773715,0.3013550542005145
2000-01-01 12:15:00,0.34431753802567844,0.0,0.0,0.5624119049320899,0.2575770721269379,0.5560985237549191,0.20676454957507479,0.28921097487449154,1.2518705600996762,0.5379915861350577,0.8861021293895863,0.2176293752951855,0.45887925076139613,0.09114420772748515,0.35596662890421493
2000-01-01 12:30:00,0.41928667728376867,0.08275765756996811,0.17843256280782166,0.15400482947530603,0.21156347687533122,0.4444038333998797,0.22932032106230482,0.12064538001667381,1.1402550241113487,0.15259997622700017,0.5837322727179513,0.38028345448802087,0.1921897380686784,0.3409727899013412,0.16327283846169907
2000-01-01 12:45:00,0.2646173727333946,0.2722375961423053,0.0,0.3493571231148896,0.0848403147814847,0.36262138517820003,0.1621681354603321,0.29128886078698124,1.268403300736026,0.3975365835289235,0.925734252361002,0.254870456207974,0.346349946096966,0.3301329008288182,0.4208391919190405
2000-01-01 13:00:00,0.14634952588962194,0.0043322828161707905,0.1621219046970243,0.47068753398083396,0.05575170975210572,1.9121093280180863,0.2724078795049589,0.26530020551642647,1.0594300598676432,0.384328314377688,0.786900294984657,0.20817333502766586,0.28988729620318443,0.19347536103320898,0.3329847510516997
2000-01-01 13:15:00,0.26124808440709346,0.319900386416051,0.23824466692823096,0.3127990143133551,0.03842961788194765,4.7678124157255946,0.18959250663212315,0.1156293551404792,0.5011896529847688,0.23085313039639307,0.5736390044991814,0.28716645424084664,0.12500311785668045,0.38972587772548195,0.23553257026595598
2000-01-01 13:30:00,0.26157133495534496,0.432430256712656,0.03405384439736975,0.6611529819588415,0.0,5.591360485479375,0.11130775975868265,0.25859746457370125,0.24661251258157785,0.49789798798668894,0.7292361955295079,0.3551003616531265,0.3633018398340175,0.23262739814456412,0.2523013280925431
2000-01-01 13:45:00,0.17930196005406435,0.2411112530972532,0.29558462911767674,0.36782470313529086,0.027277217341580257,4.7885956392412625,0.11829916914316588,0.12504026394443307,0.25865568331010763,0.3612124200877588,0.4459576538693083,0.3288605704881747,0.14815473111405636,0.12634091511617784,0.3708935960661628
2000-01-01 14:00:00,0.1840374411983361,0.5579509342490222,0.2663869545292148,0.2583825968042582,0.0,3.1924688845253906,0.09750664419178989,0.0,0.10642128630041486,0.21382980694766962,0.9627993508687402,0.33953048449534873,0.07903204392236313,0.28115246435284813,0.47525870248850083
2000-01-01 14:15:00,0.10169654515085169,0.32430840832182234,0.08554816635220738,0.4013063521134164,0.031104616744315014,0.9412743842352256,0.07456105658017612,0.13588170885451112,0.31778007519596463,0.26995551172949334,1.5277948766748208,0.16722261531054733,0.11797829809601781,0.3658569958378116,0.3731186063679583
2000-01-01 14:30:00,0.09005757813768286,0.10012067040021617,0.1973402572797473,0.350391427944531,0.031376916312034486,1.4725767776663437,0.1555557099908084,0.18188143252174163,0.2708027206834588,0.3636854412535509,2.085585756289567,0.17808163548144282,0.16565114880657045,0.4774216940814772,0.4042183534615394
2000-01-01 14:45:00,0.16242738025078368,0.24176475965850877,0.2159979962020857,0.2514047509419729,0.16682945277674738,3.044715206298394,0.15217813739255645,0.2226295233340148,0.3136625430958427,0.28531747654555056,1.9824933296873177,0.3229947998547853,0.1728167649986061,0.5058524801299489,0.3301721358476273
2000-01-01 15:00:00,0.10190763051464896,0.36030508425367697,0.2787432843906326,0.38811254809010465,0.26742133890634084,1.6147546805614572,0.1507695107885898,0.2914666858212913,0.3656220173961081,0.2908003616847178,2.0741494647901684,0.16889938109662292,0.2741643442954449,0.5814524469393418,0.5110501354702456
2000-01-01 15:15:00,0.12497319211517598,0.21098392359220383,0.2648040024626237,0.3587797457331263,0.19148556755039248,1.5065345108792418,0.2719123409484228,0.2903630194186671,0.40725989161847836,0.3007652143846861,2.196820660646948,0.16505629370383024,0.1615671856654401,0.6891826056499817,0.2730773819501857
2000-01-01 15:30:00,0.15797391730278038,0.3134088799197352,0.1825048443354165,0.32538630974632715,0.25834822134840585,2.3773847971293813,0.091363313444835,0.30024600847386157,0.2898175354515914,0.20785989723823803,2.047565938616973,0.1555465694197264,0.29227659136771,0.8132022089026001,0.2677264412761381
2000-01-01 15:45:00,0.14666689096272156,0.21190091778389286,0.21741319856912597,0.6184609185297352,0.12404184519252162,0.9297000484375656,0.15899339562986625,0.5272552624852277,0.4740976702884109,0.31911182593262044,2.6777150923698265,0.20096718449392814,0.47854375515551356,0.4094225915747137,0.24068393644405597
2000-01-01 16:00:00,0.28399550712995825,0.29405295073147425,0.37884370761802494,0.27927898832866555,0.06575490926214736,0.3578994244941004,0.1628443035252472,0.22925073565367238,0.31622542467670456,0.13608443274979587,2.6794436219280504,0.35687939164511595,0.22508048865141256,0.5725228198505135,0.20069943847558785
2000-01-01 16:15:00,0.3010552997977778,0.6327166464243684,0.141851019592626,0.16584767209454063,0.144898382757865,0.3493718471994774,0.1139370200309283,0.3009491578044033,0.2642774717363747,0.14447685183780654,2.3762550904414215,0.17025662988760296,0.24513966013961103,0.5423935468425498,0.34449603597212475
2000-01-01 16:30:00,0.21783888642568344,0.26540462770347945,0.08144360736631642,0.3930423546424676,0.010938821430975063,0.4061435744325358,0.25369007383288394,0.28041856368469115,0.39326053112045395,0.14956429202292407,2.339347016286737,0.012917282427054755,0.3304103283595348,0.44594177646003785,0.39512684800715664
2000-01-01 16:45:00,0.2049827065040426,0.39232639414904524,0.1456508645435179,0.2566578789796262,0.11218735663348617,0.25960876527010623,0.25260432734502886,0.20961398508568296,0.38327790155808494,0.026889795611098694,2.7236512836104527,0.02930159747600916,0.18145184506571627,0.5797497090137541,0.3511304581253366
2000-01-01 17:00:00,0.21850823677817371,0.5671787761250356,0.12918463737797148,0.568023566534802,1.5508700748975388,0.2470974812473108,0.2699392465820681,0.3511692012532668,0.3144231724093296,0.2722337086425157,1.762003632144815,0.14076541587790284,0.33892563439219914,0.4051950072087227,0.3699426239520103
2000-01-01 17:15:00,0.18554418894937103,0.3954118549562256,0.371143066775808,0.5338076199109522,1.3353795796078722,0.15599842684900883,0.3135078978304697,0.31978577804659025,0.3355973142811805,0.26203684421483436,1.3900250108354884,0.2614108000904386,0.2870809921187267,0.256543098802217,0.4716558530943121
2000-01-01 17:30:00,0.13267709659261498,0.6009794488101368,0.36730722960976386,0.38019558669830045,1.3449892328137827,0.1235104440236004,0.3736435607323664,0.1844059265381055,0.29838841313306497,0.16360118329983958,1.8634538169588946,0.2475066969450722,0.09072176209885291,0.38371671600489926,0.396804554787397
2000-01-01 17:45:00,0.44445921600849186,0.49123343978978856,0.3057045752509974,0.41102605801514114,1.2102557014612818,1.9283660071895643,0.44924801848048884,0.22616529033167243,0.41322226221281805,0.05796537878818919,2.055860198392142,0.5798893667747654,0.09467137441190307,0.45380702047480614,0.4818903983256265
2000-01-01 18:00:00,0.22939409368537583,0.39469907575234775,0.30943494493436463,0.36921955189390954,2.31458555189282,3.1740973936238936,0.43048094762314637,0.28143009715935297,0.29615346362694384,0.16221772245102367,2.4072506406372667,0.4601529265472267,0.1200723904715896,0.5413695697450723,0.853808389621453
2000-01-01 18:15:00,0.18029032458834793,0.6140435961795077,0.40809852881425285,0.40593992696075565,2.6413463654637583,3.546103112042616,0.671057255796383,0.24566994148315438,0.24334353640476103,0.1384668651900341,1.7888368797316438,0.4891072289113001,0.19381063838909612,0.7072673772421493,0.6989897087127854
2000-01-01 18:30:00,0.5201008195108262,0.6709668980035376,0.4558025134685889,0.4012805775132022,2.2880659997124337,3.5595797760448766,0.6293814521277741,0.15659333214568105,0.6340322573253042,0.2442559141433408,2.1427497682254146,0.8019939461817046,0.2169639247926525,1.102922409220545,0.6383924731018187
2000-01-01 18:45:00,1.203692722885208,0.7099037403909914,0.491054124768345,1.068842241293663,1.1883311196218145,3.37143454619184,0.5680576976096158,0.484704381300836,1.7701071303144924,0.691627102136112,2.095331920982445,1.6416394753810835,0.49039702768873283,0.8911448339403107,0.9735281284718492
2000-01-01 19:00:00,1.4659707984316093,0.633070855234305,0.802172955544595,0.9227969209732079,0.34540858672787345,2.152461121085502,0.709687847581622,0.3195832000464379,1.7472085462173619,0.4379814730783589,2.393201528491884,2.0571504954435498,0.4882919090348772,0.9132136811969783,1.759394462132658
2000-01-01 19:15:00,2.167829339062795,1.119273449120641,0.6263155726835764,0.891600027037608,0.29038764367998415,2.168048055952705,1.271274006642619,0.35794075274039616,2.3858790481167915,0.29560858795167616,3.6980875099216606,2.672789350417283,0.4570069480617741,1.396874072728341,2.1222678095815457
2000-01-01 19:30:00,2.906973470211888,0.8723813554951316,0.5999026518177808,1.3915574861660982,0.44919540566389743,2.3482053702165384,1.5825503974806856,0.6085433499485753,1.37452916633037,0.6464555981241042,4.004016121666673,3.373226694417459,0.7589523268093507,2.355012965215256,2.879369803881099
2000-01-01 19:45:00,1.693990697983217,0.8789311978615153,0.9139117714510007,2.59240201821518,1.1905284509449863,2.2779730118354355,2.0808863766224244,1.2892468522600842,2.558282566481949,1.636718025503591,2.2775196690916566,2.0109119352982687,1.4912399974252624,2.7503659505806874,3.7479286135894405
2000-01-01 20:00:00,1.6858765953136707,1.2968626284010367,1.7498606730553767,3.2446476092322842,0.9079347004380673,2.260749973320385,2.647405599057987,1.606495831759251,1.6847396069383058,2.1040492264307704,2.6615982839390004,1.9432512164101767,1.7936186521659712,3.3686639217573413,2.202357781497686
2000-01-01 20:15:00,2.7540077918122616,2.303208424491957,2.143719871321247,4.379731599270708,1.5733488968589524,2.8485450866637105,1.5826601156199631,2.181789249413474,3.065190621165258,3.0628539163516195,2.6075862932871856,3.016278879792768,2.4707214242961615,4.308381254442134,2.0628813415992555
2000-01-01 20:30:00,3.168907842484657,2.6922637550515294,2.858317639237351,5.436562635612111,1.9394761999359986,3.258348356628296,1.5199129379305667,2.754459757926261,1.5810908484415578,3.7851272003547534,2.089066404588029,3.521695552053242,3.1359131835440603,2.6309209328101884,3.3789288618311724
2000-01-01 20:45:00,3.7426359642433398,3.4881469467679747,3.7182147610495186,3.173121594703405,1.3259406042681767,3.1166860216321903,2.4135811546024013,1.6043018184560456,1.4228080152030786,2.200116321256298,1.7836712899500042,4.068372393161572,1.9423099571298248,2.533391043395487,3.869572098520094
2000-01-01 21:00:00,2.7699469168304662,4.533135473069467,2.101595644787961,3.177115615112094,1.1382436934168985,2.5619852519319863,2.671210694074733,1.5205933698507292,1.5189543787761932,2.251105354424924,2.6587849834616852,3.003781703899064,2.0495991968333787,3.78078493495753,4.469825449234998
2000-01-01 21:15:00,2.6854298108970656,2.564744141215699,2.062392377364718,4.91901128280107,1.8324767426029138,2.310738205385999,3.080731558388421,2.3479577363745223,2.454348954828462,3.577120711834473,2.1547838343939594,2.881014345828534,2.986444293479102,4.412037830793157,3.3236474996307868
2000-01-01 21:30:00,2.760541761280476,2.5989965281252556,3.297587590512324,5.7411568120093595,2.052918716403145,2.19115818003291,2.307452828410229,2.755935717717018,0.9430858090847118,4.08369839453257,3.573977653997822,2.9751598254772538,3.33397295576192,5.020096361587529,3.3213215930540394
2000-01-01 21:45:00,2.587852832203183,4.116436000983656,3.7905681644531217,6.672593618106634,2.71992440230151,1.5973276666564256,2.2366911031556658,3.2357564891763455,1.5885160199167903,4.72120074658694,4.1851591684056935,2.6730794540486,3.846046137120694,3.798418920452926,3.2915896196736973
2000-01-01 22:00:00,3.3982858702347425,4.746242632185197,4.404499261913284,5.047106215141762,1.573656340522993,1.5269680666791223,2.1116397995132927,2.458731244263188,1.6991518958718028,3.463694484506687,3.7236037103255453,3.5084016696891083,2.7899192602712306,3.60419767661881,3.0306917891032423
2000-01-01 22:15:00,0.8995386905781635,5.567433634166558,3.353994909431548,5.049408462994017,1.4696394282289045,1.510291587229826,2.064014615221755,2.380260070957626,1.6189991036728064,3.2288642006812536,3.4352961590366258,0.8597801093114933,2.651172931987308,3.4844175991618616,3.8856229001983036
2000-01-01 22:30:00,0.23292311548521388,4.135434642715467,3.2125719743803915,5.13503374593042,0.5651005593554204,0.47415857119344024,2.50786643835655,2.3020411529429805,3.0359444971933987,3.2775128809446015,2.829765281047257,0.1338799403092248,2.680246284448936,3.275040670244289,0.9078388739715967
2000-01-01 22:45:00,0.49330127310655647,4.067763622783819,3.2618922755591546,4.797390042420171,0.2512076454268496,0.5580354437436101,0.7230289803935047,2.133520317301852,2.2054498893969874,3.1215136986776417,1.7509038405048902,0.3665551405752967,2.4966989325329223,4.3101087250617915,0.050010476827036604
2000-01-01 23:00:00,0.22806093951690595,4.173956641102209,2.997283866039372,5.933393229663879,1.6704764757681048,0.40679154008088503,0.21438916493525817,2.7941391921623224,1.5730401354440686,3.9151670190982264,0.8510798332560274,0.09736760104039169,3.204578970881906,1.1083388380744408,0.38988480498643674
2000-01-01 23:15:00,0.18216694981507378,3.834426413596985,3.997372178207366,1.682635328212596,0.044640404296065445,0.48638841472656946,0.312571616174183,0.7815574455043443,1.2664777051726106,0.9158395911238801,1.148019334770221,0.10966093735918946,0.9725931389056587,0.2537762976751567,0.19286646008611158
2000-01-01 23:30:00,0.3710376562091888,5.078742679199643,1.0277428505618338,0.36693798799440236,0.07063460068550087,0.47896356029999976,0.18836399086079847,0.18865775164560453,1.5129492185210407,0.08336510345630035,0.5230179227664906,0.26834542740270806,0.3393011306055448,0.6060929178832112,0.14822408363151607
